0.1,6
0.11,3
0.12,0
0.13,2
0.14,2
0.15,2
0.16,2
0.17,1
0.18,1
0.19,0
0.2,0
0.21,1
0.22,1
0.23,1
0.24,2
0.25,1
0.26,0
0.27,3
0.28,1
0.29,0
0.3,1
0.31,1
0.32,0
0.33,0
0.34,1
0.35,1
0.36,0
0.37,2
0.38,2
0.39,0
0.4,0
0.43,1
0.44,0
0.45,1
0.47,0
0.48,1
0.49,0
0.5,1
0.51,0
0.52,0
0.53,0
0.54,0
0.55,0
0.56,0
0.58,0
0.59,0
0.61,1
0.62,0
0.63,0
0.65,0
0.66,0
0.69,0
0.7,0
0.72,2
0.73,2
0.74,0
0.75,0
0.76,0
0.77,0
0.78,0
0.8,1
0.81,0
0.83,0
0.84,0
0.85,0
0.86,1
0.87,0
0.88,0
0.9,0
0.91,0
0.92,0
0.93,0
0.94,0
0.96,0
0.97,0
0.98,0
1.0,5
